prefLabel_en,verbatim_term,identity,title
brazilwood,brazilwood,p006r_1,For laying down and setting burnished gold and giving red or green or blue
brazilwood,brazilwood,p032v_1,Mat maker
brazilwood,brazilwood,p043v_1,Varied and transmuted wine
brazilwood,brazilwood,p063v_4,Rosette
pea,pea,p006r_1,For laying down and setting burnished gold and giving red or green or blue
pea,pea,p057v_1,Sheath maker
pea,pea,p128r_1,Casting in silver and gold
pea,peas,p029v_6,Dragon’s blood
pea,peas,p147v_4,Cast of latten
pea,peas,p152r_1,Molding a rat
horsetail,horsetail,p006r_1,For laying down and setting burnished gold and giving red or green or blue
carnation,carnation,p006v_1,For ga cachcages
carnation,carnation,p159v_2,Carnation
carnation,carnations,p120v_6,Keeping dry flowers in the same state all year
carnation,carnations,p143v_3,Carnations
carnation,carnations,p169r_1,List of processes
baillard,baillard,p009r_1,Plowman
millet,millet,p009r_1,Plowman
millet,millet,p020r_1,For making millas
millet,millet,p041r_04,Ducks
millet,millet,p049v_3,Birds
millet,millet,p112v_1,For molding Making the arrangement and disposition of the animal
millet,yellow millet,p144r_1,Turtles
pomole,pomole,p009r_1,Plowman
grain,grain,p009r_1,Plowman
grain,grain,p035v_2,For transmuting grain from one vessel to another
grain,grains,p044r_5,Dyes from flowers
grain,grains,p170v_3,For preserving
grain,grains of wheat,p004v_1,Black varnish for sword guard, bands for trunks, &amp;c
grain,orberé grain,p065r_1,Shadows
grain,orberé grain,p088v_2,Mineral sand
rose,roses,p010r_1,Counterfeit jasper
rose,roses,p010r_3,Roses
rose,roses,p120v_6,Keeping dry flowers in the same state all year
rose,roses,p129r_4,Molded roses
rose,rose,p116r_4,A way to grind enamel gold very delicate gold rose leaves and others
rose,rose,p154v_4,Reinforcing flowers and delicate things
rose,rose,p155r_1,Molding a rose
rose,rose,p155v_1,Rose
rose,rose,p159v_2,Carnation
rose,rose,p169r_1,List of processes
rose,rose bush,p155r_1,Molding a rose
rose,rose bushes,p155r_1,Molding a rose
heather,heather,p014r_1,For walls of earth and rustic construction
heather,heather,p053v_1,Silkworms
visaube,visaube,p015v_6,Tooth ache
wallwort,wallwort,p016r_1,Founding of soft iron
quince,quince,p016v_1,Against Go
quince,quince,p066v_1,For preventing teats from swelling d or to diminish overly large ones
quince,quince,p134v_3,Secret for soldering gold and silver in small works
cotton,cotton,p016v_2,For removing fine hair from the forehead
orange,oranges,p016v_4,Keeping oranges
orange,orange,p020v_2,Against winds, colic, &amp;c
orange,orange,p076v_1,For making very beautiful color of gold &amp; of little expense
hemp,hemp,p016v_5,Candles
hemp,hemp,p050v_1,Small birds
hemp,hemp,p066v_2,For attracting pigeons
straw,straw,p020r_2,Glassworker
straw,straws,p097v_1,Mastic varnish dry in a half hour
puffball,puffball,p020v_1,For whitening the face
wheat,wheat,p020v_1,For whitening the face
wheat,wheat,p029r_1,Stucco for molding
wheat,wheat,p037v_1,Gardener
wheat,wheat,p039r_2,Pastel woad
wheat,wheat,p046r_2,Wheat oil
wheat,wheat,p088r_5,Baker
wheat,wheat,p088v_2,Mineral sand
wheat,wheat,p104r_5,Enameling a cornaline
wheat,wheat,p110v_2,Wheat oil
wheat,wheat,p119r_1,Advice about the above
wheat,wheat,p124r_1,Animals with hair and fragile and very thin flowers
wheat,wheat,p126r_1,Molding fruits and animals in sugar
wheat,wheat,p129v_4,Spider molded on a leaf
wheat,wheat,p130r_3,Molding a single spider
wheat,wheat,p138v_2,Gold cast very thinly
wheat,wheat,p138v_3,Counterfeit diamonds put in a work
wheat,wheat,p141r_1,Molding a crayfish
wheat,wheat,p142v_1,Molding grasshoppers and things too thin
wheat,wheat,p149v_3,Molding a fly
wheat,wheat,p151v_1,Wheat oil
wheat,wheat,p152r_1,Molding a rat
wheat,wheat,p154v_4,Reinforcing flowers and delicate things
wheat,wheat,p156v_1,Molding a fly
wheat,wheat,p163r_1,Perfumer
wheat,wheat,p166r_1,For the workshop
wheat,wheat,p169r_1,List of processes
skirret,skirret,p020v_3,Skirret root
tree,trees,p024v_1,For bringing a cannon over land
tree,almond trees,p053r_5,Almond trees, apricots
tree,almond trees,p091r_1,Grafting
tree,almond trees,p105r_4,Gardening
tree,orange trees,p090v_2,Orange trees
tree,apricot trees,p091r_1,Grafting
tree,prune trees,p091r_1,Grafting
tree,plum trees,p093r_3,Grafts
tree,quince trees,p099v_1,Quince trees
tree,olive trees,p162v_2,Olive trees
rye,rye,p029r_1,Stucco for molding
rye,rye,p049r_2,Sand for lead casting
hazelnut,hazelnuts,p029v_6,Dragon’s blood
hazelnut,hazelnut,p116v_2,Mixture of tin and lead
hazelnut,hazelnut,p128r_1,Casting in silver and gold
vine,vine,p031r_1,New vine
vine,vine,p049r_3,Another
vine,vine,p083r_3,Another sand
vine,vine,p091r_1,Grafting
vine,vine,p118r_3,For grottos
vine,vine,p121r_1,For keeping fruits all year
vine,vine,p129v_4,Spider molded on a leaf
vine,vine,p130r_3,Molding a single spider
vine,vine,p130r_4,Molding a single vine leaf
vine,vine,p135r_3,Vine leaf and small frog
vine,vine,p169r_1,List of processes
arum,arum,p035v_1,For preventing someone from eating a foodstuff
boxwood,boxwood,p036r_1,For transmuting a ball into a thimble, cunning
boxwood,boxwood,p081v_4,Frame casting
boxwood,boxwood,p094r_1,Furbisher
boxwood,boxwood,p109r_1,Modeling in wax
boxwood,boxwood,p153r_2,Giving the thickness that you wish to a medal
fern,fern,p036v_3,Glassworkers’ glass
saltworth,saltworth,p036v_3,Glassworkers’ glass
wormwood,wormwood,p037r_2,Medicine for the stomach which heats it and unstops the liver
wormwood,wormwood,p037v_1,Gardener
wormwood,wormwood,p107r_1,Catching lizards and snakes
wormwood,wormwood,p122r_2,Flower in the mouth of the snake
pepper,pepper,p037r_2,Medicine for the stomach which heats it and unstops the liver
melon,melons,p037v_1,Gardener
marigold,marigold,p038r_2,Saffron
marigold,marigold,p145v_1,Molding plants and flowers
marigold,marigold,p159v_2,Carnation
marigold,marigolds,p120v_6,Keeping dry flowers in the same state all year
fir,fir,p038r_4,Amber
fir,fir,p053v_1,Silkworms
sorrel,sorrel,p038v_2,Against nose bleed and for dyeing
sorrel,sorrel,p040r_1,Dye
artichoke,artichokes,p038v_3,Beautiful artichokes
artichoke,artichokes,p098v_2,Salted artichokes
lettuce,lettuces,p041r_04,Ducks
lettuce,lettuces,p050v_1,Small birds
lettuce,lettuce,p050v_1,Small birds
olive,olive,p042v_5,For outlining a portrait
olive,olive,p044v_3,White soporific oil
olive,olive,p067r_4,Varnish on paper
olive,olive,p069r_2,Sand
olive,olive,p075v_4,Recipe for putting all woods in color
olive,olive,p089v_2,Glassmakers’ white sand from the mine, mixed with sal ammoniac
olive,olive,p096v_3,Yellow varnish
olive,olive,p110v_1,Molds
olive,olive,p116r_2,Molding de en noyau with the same sand, wax images or lead medals and suchlike
olive,olive,p141r_1,Molding a crayfish
olive,olive,p152r_1,Molding a rat
olive,olive,p153r_2,Giving the thickness that you wish to a medal
olive,olive,p156v_1,Molding a fly
pavi,pavis,p043r_1,Mericotons and pavis
pavi,pavis,p053r_5,Almond trees, apricots
mericoton,mericotons,p043r_1,Mericotons and pavis
mericoton,mericotons,p053r_5,Almond trees, apricots
mericoton,mericotons,p105r_4,Gardening
flax,flax,p044r_5,Dyes from flowers
bugloss,bugloss,p044r_5,Dyes from flowers
bugloss,bugloss,p170v_2,Against plague
columbine,columbine,p044r_5,Dyes from flowers
pansy,pansy,p044r_5,Dyes from flowers
pansy,pansy,p110v_2,Wheat oil
pansy,pansy,p138v_2,Gold cast very thinly
pansy,pansy,p142v_1,Molding grasshoppers and things too thin
pansy,pansy,p154v_4,Reinforcing flowers and delicate things
pansy,pansies,p120v_6,Keeping dry flowers in the same state all year
pansy,pansies,p129r_4,Molded roses
cornflower,cornflower,p044r_5,Dyes from flowers
cornflower,cornflowers,p120v_6,Keeping dry flowers in the same state all year
dittany,dittany,p044v_2,Excellent water against the plague of Monsieur de Montorsin
rue,rue,p044v_2,Excellent water against the plague of Monsieur de Montorsin
rue,rue,p170v_3,For preserving
mandrake,mandrake,p044v_3,White soporific oil
clove,clove,p046r_1,For the teeth, oil of sulfur
clove,clove,p047r_1,For teeth
gentian,gentian,p046r_3,Against the falling sickness
guaiac,guaiac,p046r_4,Against cold gouts
peony,peony,p047r_3,Against falling sickness or vertigo
symphytum,symphytum,p047r_5,Against diarrhea and dysentery
clofe,cloves,p048r_3,Excellent mustard
mustard,mustard,p048r_3,Excellent mustard
mustard,mustard,p121v_1,For casting in silver
plum,plums,p050r_1,Keeping fruit for the entire year
cherry,cherries,p050r_1,Keeping fruit for the entire year
ettuce,ettuce,p050v_1,Small birds
almond,almonds,p050v_1,Small birds
almond,almonds,p060r_3,Oil
almond,almond,p057v_2,Painter
almond,almond,p126r_1,Molding fruits and animals in sugar
rapeseed,rapeseed,p050v_1,Small birds
rapeseed,rapeseed,p102r_2,For the furnace
rapeseed,rapeseed,p144r_1,Turtles
fenugreek,fenugreek,p052r_1,The work done in Algiers
apricot,apricots,p053r_5,Almond trees, apricots
apricot,apricots,p091r_1,Grafting
apricot,apricots,p105r_4,Gardening
alberge,alberge,p053r_5,Almond trees, apricots
heath,heath,p053v_1,Silkworms
semperviva,semperviva,p055r_3,Against wounds
vermiculari,vermicularis,p055r_3,Against wounds
horseradish,horseradish,p055v_2,Damascus steel
weld,weld,p056r_1,Excellent tempering bath for cuirass bodies
aloe,aloe,p056v_1,Painter
peach,peach,p058v_1,Blacks
peach,peach,p063v_1,Velvets and blacks
peach,peaches,p091r_1,Grafting
peach,peach trees,p093r_3,Grafts
peach,mericoton peaches,p105r_4,Gardening
amaranth,amaranth,p063r_1,Amaranth color
amaranth,amaranth,p120v_6,Keeping dry flowers in the same state all year
amaranth,large amaranth,p144r_1,Turtles
slo,sloes,p066v_1,For preventing teats from swelling d or to diminish overly large ones
sumac,sumac,p066v_1,For preventing teats from swelling d or to diminish overly large ones
pomegranate,pomegranate,p066v_1,For preventing teats from swelling d or to diminish overly large ones
elm,elm,p071r_2,Wood with streaked grain
elm,elm,p072r_2,Casting in copper 
elm,elm,p084v_1,Sand
elm,elm,p084v_2,Eau Magistra
elm,elm,p085v_4,Experimented sands
elm,elm,p087v_2,Magistra
maple,maple,p071r_2,Wood with streaked grain
persicaire,persicaire,p072r_2,Casting in copper 
maplewood,maplewood,p073r_4,For making gray wood
fustet,fustet,p076r_5,For making it yellow
rosemary,rosemary,p077r_2, Medicine of the orientals against all maladies
rosemary,rosemary,p098r_2,Borders of a garden
rosemary,rosemary,p102v_2,Infusion of anthos or rosemary
rosemary,rosemary,p126v_3,Plants difficult to burn in the noyau
beech,beech,p084v_2,Eau Magistra
beech,beech,p094r_1,Furbisher
oak,oak,p084v_2,Eau Magistra
aspic,aspic,p084v_4,Sand for lead, the most excellent of all, for high and low reliefs
bramble,bramble,p088r_1,Osier
osier,osier,p088r_1,Osier
olife,olives,p093r_1,Olives
rowan,rowan,p094r_1,Furbisher
sage,sage,p094r_1,Furbisher
sage,sage,p156v_1,Molding a fly
antho,anthos,p102v_2,Infusion of anthos or rosemary
ivy,ivy,p103r_1,Against burns, excellent
orach,oraches,p105v_1,Gardening
nettle,nettles,p109v_1,Toad
chestnut,chestnuts,p111v_1,Sal ammoniac water
chestnut,chestnuts,p166v_2,Keeping chestnuts
asparagu,asparagus,p117v_1,For making the ashes of flowers and plants leave molds
asparagu,asparagus,p126v_3,Plants difficult to burn in the noyau
daisy,daisies,p117v_2,Daisies
potiron,potirons,p118r_3,For grottos
mushroom,mushrooms,p118r_3,For grottos
wormseed,wormseed,p120r_2,Sand for casting in gold
wormseed,wormseed,p129r_2,For wormseed
ranunculu,ranunculus,p120v_6,Keeping dry flowers in the same state all year
broom,broom,p120v_6,Keeping dry flowers in the same state all year
zedoary,zedoary,p123r_1, A means di far correr lotnegra
pappu,pappus,p124r_1,Animals with hair and fragile and very thin flowers
dandelion,dandelion,p124r_1,Animals with hair and fragile and very thin flowers
burdock,burdock,p124r_1,Animals with hair and fragile and very thin flowers
grape,grapes,p126r_1,Molding fruits and animals in sugar
grape,grape,p126r_1,Molding fruits and animals in sugar
chauché,chauchés,p126r_1,Molding fruits and animals in sugar
sauvignon,sauvignons,p126r_1,Molding fruits and animals in sugar
pear,pears,p126r_1,Molding fruits and animals in sugar
apple,apples,p126r_1,Molding fruits and animals in sugar
thyme,thyme,p126v_3,Plants difficult to burn in the noyau
strawberry,strawberry,p154v_5,Strawberries
strawberry,strawberries,p154v_5,Strawberries
strawberry,strawberries,p169r_1,List of processes
periwinkle,periwinkle,p158r_1,Mercury in the molds for cleaning
moss,mosses,p169r_1,List of processes
scabiou,scabious,p170v_2,Against plague
rutum,ruta,p170v_3,For preserving
pastel woad,pastel woad,p001r_1,List of names
pastel woad,pastel woad,p015r_1,Damasked cloth
pastel woad,pastel woad,p032v_1,Mat maker
pastel woad,pastel woad,p038v_5,Merchant
pastel woad,pastel woad,p038v_6,Scarlets
pastel woad,pastel woad,p039r_2,Pastel woad
pastel woad,pastel woad,p076r_3,For making it blue
hog’s fennel,hog’s fennel,p004v_1,Black varnish for sword guard, bands for trunks, &amp;c
spike lavender,spike lavender,p004v_2,Black varnish without fire, without disassembling the harnesses or removing the bands from trunks
spike lavender,spike lavender,p006r_1,For laying down and setting burnished gold and giving red or green or blue
spike lavender,spike lavender,p010r_1,Counterfeit jasper
spike lavender,spike lavender,p029v_1,Color of gold without gold on silver
spike lavender,spike lavender,p042v_6,White varnish on plaster
spike lavender,spike lavender,p051r_1,Counterproofing
spike lavender,spike lavender,p056r_2,Varnish for distemper
spike lavender,spike lavender,p056v_1,Painter
spike lavender,spike lavender,p057v_2,Painter
spike lavender,spike lavender,p058v_5,Paintbrushes
spike lavender,spike lavender,p059r_2,Azure
spike lavender,spike lavender,p060v_3,Spike lavender oil
spike lavender,spike lavender,p067r_1,Oil
spike lavender,spike lavender,p067r_4,Varnish on paper
spike lavender,spike lavender,p071v_1,Varnish
spike lavender,spike lavender,p073v_2,Varnish
spike lavender,spike lavender,p073v_3,Another recipe for making varnish
spike lavender,spike lavender,p077v_2,Another varnish
spike lavender,spike lavender,p077v_3,Another varnish
spike lavender,spike lavender,p078r_1,Another varnish
spike lavender,spike lavender,p079v_1,For making varnish
spike lavender,spike lavender,p089v_1,Sal ammoniac and alabaster
spike lavender,spike lavender,p089v_2,Glassmakers’ white sand from the mine, mixed with sal ammoniac
spike lavender,spike lavender,p097v_1,Mastic varnish dry in a half hour
spike lavender,spike lavender,p098r_1,Varnish for lutes
service tree,service tree,p007r_2,For coloring stamped trunks
fig tree,fig tree,p008r_1,Lettering of gold on paper
fig tree,fig tree,p012r_3,Paper
fig tree,fig tree,p039v_3,Tracing some history on glass
fig tree,fig tree,p042v_1,Pounced design for scratching satin
fig tree,fig tree,p066r_3,Painting in distemper on wood
fig tree,fig tree,p073v_1,For c coating it
fig tree,fig tree,p075v_2,For gilding on wood
fig tree,fig tree,p129r_1,Painting plants of metal
guesde woad,guesde woad,p015r_1,Damasked cloth
black cherry,black cherry,p033r_1,Knife for cutting the nose or a finger
black cherry,black cherry,p033v_2,For making blood or wine issue from someone’s forehead or from a wall
calf’s foot,calf’s foot,p035v_1,For preventing someone from eating a foodstuff
capilli veneri,capilli veneris,p037r_2,Medicine for the stomach which heats it and unstops the liver
capilli veneri,capilli veneris,p169r_1,List of processes
lapathum acutum,lapathum acutum,p038v_2,Against nose bleed and for dyeing
cooking herb,cooking herbs,p039r_2,Pastel woad
monk’s rhubarb,monk’s rhubarb,p040r_1,Dye
lapathium acutum maiu,lapathium acutum maius,p040r_1,Dye
garden lily,garden lily,p041r_02,Garden lily
lily flower,lily flower,p044r_5,Dyes from flowers
red poppy,red poppy,p044r_5,Dyes from flowers
consolida maior,consolida maior,p047r_5,Against diarrhea and dysentery
walnut tree,walnut tree,p049r_3,Another
walnut tree,walnut tree,p056v_1,Painter
almond tree,almond tree,p053r_5,Almond trees, apricots
white mulberry,white mulberry,p053v_1,Silkworms
pear tree,pear tree,p056v_1,Painter
fir tree,fir tree,p056v_1,Painter
palma christi,palma christi,p058v_4,Azure
palma christi,palma christi,p060r_3,Oil
broom flower,broom flower,p063v_3,Stil de grain yellow
olive tree,olive tree,p066v_1,For preventing teats from swelling d or to diminish overly large ones
elm tree,elm tree,p069r_2,Sand
vine shoot,vine shoots,p073r_3,For ridding bone or horn of grease
guesdre woad,guesdre woad,p076r_5,For making it yellow
elm root,elm root,p084v_4,Sand for lead, the most excellent of all, for high and low reliefs
orange tree,orange tree,p090v_2,Orange trees
peach tree,peach tree,p100v_2,For ruby take some gold leaf
peach tree,peach tree,p158v_1,Colors for green leaves
peach tree,peach tree,p162v_1,Peach tree
yellow meadow flower,yellow meadow flowers,p120v_6,Keeping dry flowers in the same state all year
palta lupina,palta lupina,p120v_6,Keeping dry flowers in the same state all year
caper plant,caper plant,p129r_4,Molded roses
wheat chaff,wheat chaff,p143r_1,Molding turtles
some small,some small,p144r_1,Turtles
turmeric root,turmeric root,p148r_1,Beautiful color for latten
terra meritum,terra merita,p148r_1,Beautiful color for latten
strawberry plant,strawberry plants,p155r_1,Molding a rose
marigold flower,marigold flowers,p158v_1,Colors for green leaves
baccis juniperi,baccis juniperi,p170v_3,For preserving
