prefLabel_en,verbatim_term,identity,title
pound,pounds,p074r_2,For making vermilion
pound,pound,p074r_3,For making varnish
pound,pound,p110v_3,Cast of lead and tin
ball,ball,p017r_1,On the gunner
ball,balls,p017r_1,On the gunner
ball,balls,p039r_2,Pastel woad
ball,3 balls &amp; a twelfth part of a ball,p017r_1,On the gunner
ball,three balls at the breech &amp; two in front,p017r_1,On the gunner
ball,three balls at the breech &amp; two in front,p022v_1,Orgues
ball,half an arquebus ball,p129r_3,Viper color
league,league,p017r_1,On the gunner
league,leagues,p055v_3,For knowing the course one takes on the open sea
league,a half league,p017r_1,On the gunner
line,lines,p017r_1,On the gunner
line,lines,p022r_1,Cannon ball, weighing 40 lb, having 12 lines, king's foot.
line,lines,p044r_1,The range of an arquebus
line,lines,p167r_1,Petards
line,line,p022v_1,Orgues
line,line,p025v_1,Gunner
line,line,p043v_3,Arquebusier
line,line,p115r_1,Make the cast, reheat the molds, &amp;c Note about everything above |-|
ladle,ladle,p017r_1,On the gunner
ladle,ladles,p017r_1,On the gunner
ladle,ladles,p022v_1,Orgues
ladle,half ladle,p017r_1,On the gunner
escutcheon,escutcheon,p017r_1,On the gunner
part,part,p017r_1,On the gunner
part,part,p047v_2,Founding
part,part,p051r_2,Cutters of printing plates
part,part,p072v_1,Casting
part,part,p092r_1,Sand Mixture easy to melt
part,part,p107r_1,Catching lizards and snakes
part,part,p121v_1,For casting in silver
part,part,p147v_4,Cast of latten
part,part,p148r_2,Whitening
part,parts,p023r_1,On petards
part,parts,p055v_4,For casting
part,parts,p107r_1,Catching lizards and snakes
part,parts,p112r_3,Molding en noyau. Mixture of sand
part,parts,p116v_2,Mixture of tin and lead
part,parts,p121v_1,For casting in silver
part,quarter part,p003r_1,Counterfeit coral
part,quarter part,p041r_03,Sand
part,quarter part,p069r_2,Sand
part,quarter part,p115v_1,Cast of tin
part,a sixth part,p008r_2,For bursting grenades and giving force to fireworks
part,eighth part,p008v_5,Perfect amalgam
part,third part of a ball,p017r_1,On the gunner
part,three parts of rosette &amp; one of the fine metal of la large bells,p017r_1,On the gunner
part,twelfth part of the ball of the cannon,p022v_1,Orgues
part,third part into as many distances as is necessary with regard to the total division of the circle,p082r_4,Clockmakers
part,third part,p104r_3,Good mixture to color gold
part,third part,p120r_2,Sand for casting in gold
part,third part,p142v_3,Lute for luting your molds
part,fourth or fifth part,p123r_1, A means di far correr lotnegra
caliber,caliber,p017r_1,On the gunner
caliber,king’s caliber,p017r_1,On the gunner
plate,plates,p020r_2,Glassworker
tablet,tablets,p020r_2,Glassworker
bundle,bundle,p020r_2,Glassworker
panier,panier,p020r_2,Glassworker
panier,paniers,p020r_2,Glassworker
finger,finger,p020v_6,A form of regimen
finger,finger,p023r_1,On petards
finger,finger,p037r_2,Medicine for the stomach which heats it and unstops the liver
finger,finger,p052r_1,The work done in Algiers
finger,finger,p080v_1,Founders of small works  of tin
finger,finger,p106v_2,
finger,finger,p107r_1,Catching lizards and snakes
finger,fingers,p023r_1,On petards
finger,fingers,p024v_1,For bringing a cannon over land
finger,fingers,p035r_3,For boiling an egg in cold water without fire
finger,fingers,p049v_2,Grain of lead
finger,fingers,p052r_1,The work done in Algiers
finger,fingers,p068r_3,Casting
finger,fingers,p073r_1,For making blue varnish
finger,fingers,p105r_4,Gardening
finger,fingers,p109r_4,Bellows of the forge
finger,fingers,p110r_3,Snakes
finger,fingers,p117r_1,A means of molding flowers and plants
finger,fingers,p132r_2,Method for reheating the molds
finger,fingers,p135r_2,Gate
finger,fingers,p135v_1,Casting in ☼
finger,fingers,p147v_3,Crucible
finger,fingers,p150r_2,Various alloys of tin and lead
finger,fingers,p150v_1,Molding hollow
finger,fingers,p161v_1,Crocum ferri
finger,fingers,p167r_1,Petards
finger,fingers',p030r_1,Lead
finger,little finger,p005r_2,Concave mirrors
finger,little finger,p030r_2,Pewterer
finger,two fingers by two fingers,p037v_1,Gardener
finger,fingers wide,p044v_1,Horsehair sieves
finger,fingers in thickness,p094r_1,Furbisher
finger,good fingers,p128r_1,Casting in silver and gold
empan,empan,p023r_1,On petards
empan,empan,p052r_1,The work done in Algiers
feet,feet,p024v_1,For bringing a cannon over land
feet,feet,p044r_1,The range of an arquebus
feet,feet,p069r_2,Sand
feet,king’s feet,p044r_1,The range of an arquebus
keg,kegs,p024v_1,For bringing a cannon over land
arm,arm's,p030r_1,Lead
drop,drops,p032r_3,For layering gold in distemper
drop,drops,p046r_1,For the teeth, oil of sulfur
drop,drop,p043v_1,Varied and transmuted wine
drop,drop,p046r_3,Against the falling sickness
drop,drop,p047r_5,Against diarrhea and dysentery
drop,drop,p094r_1,Furbisher
drop,drop,p109v_2,Killing snakes for molding
drop,drop,p133r_1,Hard wax for imprinting seals
night,night,p037v_3,Yellow Amber
night,night,p086v_1,Excellent sand for lead, tin, and copper
night,night,p088v_1,Sand from pulverized rock salt and sand from the mine finely ground on marble 
night,night,p114r_1,Second cast
night,night,p126r_1,Molding fruits and animals in sugar
night,night,p139v_1,Cast of wax to represent an animal that one has not got
year,year,p038v_3,Beautiful artichokes
year,years,p041v_2,Sheared ewes
year,years,p120r_2,Sand for casting in gold
year,every year,p038v_3,Beautiful artichokes
year,every year,p039r_2,Pastel woad
year,every two years,p090v_2,Orange trees
year,all year,p098v_2,Salted artichokes
aulne,aulne,p038v_6,Scarlets
aulne,paris aulne,p044r_1,The range of an arquebus
lock,locks,p039r_2,Pastel woad
dour,dour,p040v_4,Aquafortis
fifth,fifth,p041r_1,Earth for casting, for founders
quarter,quarter,p041r_1,Earth for casting, for founders
quarter,quarter,p049r_1,Casting of lead
quarter,quarter,p069r_2,Sand
quarter,quarter,p103r_1,Against burns, excellent
quarter,quarter,p116v_3,Cast for copper and latten
quarter,quarters,p048v_2,Lead, tin
quarter,a quarter of an hour,p004r_2,For removing varnish from an old panel that is yellowish &amp; varnishing it anew
quarter,a good quarter of an hour,p004v_1,Black varnish for sword guard, bands for trunks, &amp;c
quarter,quarter of an hour,p113r_1,Tempering the sand and molding the first cast
coat,coats,p042v_6,White varnish on plaster
hora,hora,p043r_3,Purple
inch,inches,p044r_1,The range of an arquebus
inch,inches,p167r_1,Petards
inch,king’s inches,p017r_1,On the gunner
denier,deniers,p044r_1,The range of an arquebus
denier,deniers,p140v_3,Cast of lead and tin in plaster
denier,denier,p121v_2,Silver for casting
denier,denier,p123r_1, A means di far correr lotnegra
sou,sous,p044v_1,Horsehair sieves
sou,sous,p094r_1,Furbisher
sou,sous,p126v_1,Crocum ferri
sou,sous from spain,p164r_3,Leady silver
sou,sous from france,p164r_3,Leady silver
spoonful,spoonful,p047r_5,Against diarrhea and dysentery
spoonful,spoonful,p163r_1,Perfumer
spoonful,spoonfuls,p102v_2,Infusion of anthos or rosemary
spoonful,silver spoonfuls,p118v_1,Casting in frames
carat,carat,p047v_4,Cast
week,week,p048r_2,Curing dogs of mange
week,weeks,p053v_1,Silkworms
once,once,p053v_1,Silkworms
once,once a week,p037r_2,Medicine for the stomach which heats it and unstops the liver
once,once a week,p050v_1,Small birds
once,once a month,p093r_1,Olives
peck,pecks,p056r_1,Excellent tempering bath for cuirass bodies
pint,pint,p058v_4,Azure
liard,liards',p060v_1,Varnish dry in an hour
half-septier,half-septier,p073v_4,Color of burnished copper
half-septier,half-septier,p075r_4,For making aquafortis
half-septier,half-septiers,p075v_1,For making gray wood
deniers-worth,deniers'-worth,p075v_1,For making gray wood
quart,quart,p075v_1,For making gray wood
quart,quart,p076r_1,For making wood green
quart,quart,p076r_2,For making wood red
quart,quart,p076r_3,For making it blue
quart,quart,p076r_4,For making it violet 
dram,drams,p076r_3,For making it blue
dram,drams,p076r_4,For making it violet 
dram,drams,p076r_5,For making it yellow
chopin,chopin,p076v_4,For gilding iron or tin
ana,ana,p083r_1,Sand for lead
ana,ana,p092v_2,Congealing mercury
proportion,proportion,p091r_2,Molding with cuttlefish bone
carolu,carolus,p094r_1,Furbisher
quarteron,quarteron,p097r_2,Gilding
quarteron,quarteron,p104v_1,Against dogs’ mange
one-third,one-third,p097v_1,Mastic varnish dry in a half hour
length,length,p098r_2,Borders of a garden
length,the length of 4 balls,p017r_1,On the gunner
length,length of a paternoster,p114r_1,Second cast
pause,pauses,p098r_3,Locksmith
gro,gros,p100v_1,Gemstones
pot,pots,p102r_1,Provisions for the work of Colchis
pot,pot,p111v_1,Sal ammoniac water
lb.,lb.,p102r_1,Provisions for the work of Colchis
infusion,infusions,p102v_2,Infusion of anthos or rosemary
infusion,infusion,p102v_2,Infusion of anthos or rosemary
paternoster,paternoster,p103r_1,Against burns, excellent
crucible,crucibles,p107r_1,Catching lizards and snakes
crucible,crucibles,p111v_5,Composition of sand
thumb,thumb,p112v_1,For molding Making the arrangement and disposition of the animal
thumb,thumbs,p112v_1,For molding Making the arrangement and disposition of the animal
thumb,square thumbs,p102r_2,For the furnace
gold,gold,p116r_4,A way to grind enamel gold very delicate gold rose leaves and others
hourglass,hourglass,p120v_6,Keeping dry flowers in the same state all year
morning,morning,p123r_1, A means di far correr lotnegra
pea,pea,p137r_2,Huile tingente to make metals run
real,reals,p164r_3,Leady silver
paternoster bead,paternoster beads,p004v_1,Black varnish for sword guard, bands for trunks, &amp;c
the size of a walnut,the size of a walnut,p004v_1,Black varnish for sword guard, bands for trunks, &amp;c
double handful,double handful,p004v_1,Black varnish for sword guard, bands for trunks, &amp;c
at the end of a table,at the end of a table,p005r_2,Concave mirrors
middle of the sheet,middle of the sheet,p005r_2,Concave mirrors
half a walnut shell,half a walnut shell,p006r_1,For laying down and seating burnished gold and giving red or green or blue
size of a carnation pot,size of a carnation pot,p006v_1,For ga cachcages
for one night,for one night,p007r_4,Fish glue or isinglass and mouth glue
six times as much,six times as much,p008r_2,For bursting grenades and giving force to fireworks
lb t.,lb t.,p009v_3,Waste book
one &amp; a half quintal,one &amp; a half quintal,p016r_1,Founding of soft iron
needle’s worth,needle’s worth,p016v_2,For removing fine hair from the forehead
thickness of one ball &amp; two third,thickness of one ball &amp; two thirds,p017r_1,On the gunner
thickness of two ball,thickness of two balls,p017r_1,On the gunner
at the breech it has three balls &amp; two in front,at the breech it has three balls &amp; two in front,p017r_1,On the gunner
width of one ball &amp; a third of a ball,width of one ball &amp; a third of a ball,p017r_1,On the gunner
up to the escutcheon,up to the escutcheon,p017r_1,On the gunner
up to the escutcheon,up to the escutcheon,p021r_1,Gunner
up to the escutcheon,up to the escutcheon,p022v_1,Orgues
3 balls thick,3 balls thick,p017r_1,On the gunner
thickness of three ball,thickness of three balls,p017r_1,On the gunner
per day,per day,p017r_1,On the gunner
at the breech, 3 balls, &amp; 2 in front,at the breech, 3 balls, &amp; 2 in front,p017r_1,On the gunner
thickness of two of its balls &amp; esthe three third s part of a ball,thickness of two of its balls &amp; esthe three third s part of a ball,p017r_1,On the gunner
thickness of a ball &amp; two of three part,thickness of a ball &amp; two of three parts,p017r_1,On the gunner
thickness of two of its balls &amp; esthe threeird part of of a ball,thickness of two of its balls &amp; esthe threeird part of of a ball,p017r_1,On the gunner
thickness of b two balls &amp;l one of the three parts of one ball,thickness of b two balls &amp;l one of the three parts of one ball,p017r_1,On the gunner
at the breech three ball,at the breech three balls,p017r_1,On the gunner
thickness of half a ball,thickness of half a ball,p017r_1,On the gunner
as much of one as of the other,as much of one as of the other,p017r_1,On the gunner
as much of one as of the other,as much of one as of the other,p048v_1,Extraction of regulus
as much of one as of the other,as much of one as of the other,p049r_3,Another
as much of one as of the other,as much of one as of the other,p055v_2,Damascus steel
as much of one as of the other,as much of one as of the other,p104r_3,Good mixture to color gold
at the breech it has three balls &amp; two in the front,at the breech it has three balls &amp; two in the front,p017r_1,On the gunner
thumb’s breadth,thumb’s breadth,p017r_1,On the gunner
thickness of 4 ball,thickness of 4 balls,p017r_1,On the gunner
thickness of one ball &amp; two to of the three part,thickness of one ball &amp; two to of the three parts,p017r_1,On the gunner
thickness of three balls at the breech &amp; at the front of two ball,thickness of three balls at the breech &amp; at the front of two balls,p017r_1,On the gunner
at the breech 3 ball,at the breech 3 balls,p017r_1,On the gunner
diameter of a ball &amp; a half,diameter of a ball &amp; a half,p017r_1,On the gunner
thickness of f five ball,thickness of f five balls,p017r_1,On the gunner
one &amp; a half of,one &amp; a half of,p017r_1,On the gunner
up to the top of the escutcheon,up to the top of the escutcheon,p017r_1,On the gunner
width of two balls &amp; a quarter of a ball,width of two balls &amp; a quarter of a ball,p017r_1,On the gunner
required distance,required distance,p019v_1, Mathematical figures without ruler and compass
as much of one as the other,as much of one as the other,p020r_1,For making millas
as much of one as the other,as much of one as the other,p089r_1,Sand of burnt ox bones and rock salt
as much of one as the other,as much of one as the other,p092v_3,Mixture
as much of one as the other,as much of one as the other,p134v_1,For making ☀ run
as much of one as the other,as much of one as the other,p135r_1,Couleur for gold or mixture
two times longer than the sausage,two times longer than the sausage,p023r_1,On petards
