prefLabel_en,verbatim_term,identity,title
pigeon,pigeons,p066v_2,For attracting pigeons
rabbit,rabbits,p035r_4,For making rabbits come out of a burrow
cow,cow,p036r_1,For transmuting a ball into a thimble, cunning
cow,cow,p038v_4,Planting trees
cow,cow,p063v_5,Flanders blue
cow,cow,p094r_1,Furbisher
cow,cow,p160v_3,Catching crayfish
ox,ox,p041r_03,Sand
ox,ox,p089r_1,Sand of burnt ox bones and rock salt
ox,ox,p158v_1,Colors for green leaves
ox,oxen,p053r_6,Casting of lead and copper
ox,oxen,p058v_1,Blacks
ox,oxen,p067v_2,Bones of the foot of oxen for sand
ox,oxen,p069r_2,Sand
ox,oxen,p084v_1,Sand
ox,oxen,p085v_4,Experimented sands
ox,oxen,p089r_1,Sand of burnt ox bones and rock salt
ox,oxen,p167r_1,Petards
duck,ducks,p041r_04,Ducks
duck,duck,p066v_4,paintbrushes
sheep,sheep,p041v_2,Sheared ewes
sheep,sheep,p053r_6,Casting of lead and copper
sheep,sheep,p069r_2,Sand
sheep,sheep,p071v_2,Sheep fat
sheep,sheep,p094r_1,Furbisher
sheep,sheep,p105v_5,Nightingale
sheep,sheep,p160v_3,Catching crayfish
ewe,ewe,p041v_2,Sheared ewes
ewe,ewes,p041v_2,Sheared ewes
crow,crow,p046r_3,Against the falling sickness
crow,crow,p066v_4,paintbrushes
beef,beef,p047r_5,Against diarrhea and dysentery
dog,dogs,p048r_2,Curing dogs of mange
dog,dogs,p054v_3,Dogs
dog,dogs,p098v_1,Small dogs
dog,dogs,p103r_2,Against dogs’ mange
dog,dog,p055r_3,Against wounds
dog,dog,p078v_1,For making bronze in the color of steel
dog,dog,p078v_2,For making bronze in the color of gold
dog,dog,p078v_4,For making bronze
dog,dog,p094r_1,Furbisher
dog,dog,p125v_1,Vipers and snakes
dog,dog,p131r_4,For teaching a dog well
dog,common dogs,p104v_1,Against dogs’ mange
bird,birds,p048r_4,Keeping birds and animals
bird,birds,p049v_1,Birds
bird,birds,p049v_3,Birds
bird,birds,p098v_4,Birds
bird,birds,p106v_1,Casting in gold
bird,birds,p129v_1,Animals dried in the oven for a long time
bird,birds,p160v_5,Catching birds
bird,birds,p169r_1,List of processes
bird,bird,p050v_1,Small birds
bird,bird,p117v_1,For making the ashes of flowers and plants leave molds
bird,bird,p152r_1,Molding a rat
bird,bird,p157v_2,Molding a bird
bird,young small birds,p050v_1,Small birds
bird,small birds,p050v_1,Small birds
bird,solid bird,p157v_2,Molding a bird
oyster,oyster,p049r_1,Casting of lead
oyster,oyster,p080v_1,Founders of small works  of tin
oyster,oysters,p084v_2,Eau Magistra
siskin,siskins,p049v_3,Birds
ortolan,ortolans,p049v_3,Birds
ortolan,ortolans,p050v_1,Small birds
turtledofe,turtledoves,p049v_3,Birds
chaffinch,chaffinches,p050v_1,Small birds
cuckoo,cuckoo,p050v_1,Small birds
goldfinch,goldfinches,p050v_1,Small birds
spider,spider,p050v_1,Small birds
spider,spider,p071v_3,Spider
spider,spider,p124r_3,Spider’s web
spider,spider,p129v_4,Spider molded on a leaf
spider,spider,p130r_3,Molding a single spider
spider,spider,p134v_1,For making ☀ run
spider,spider,p135r_3,Vine leaf and small frog
spider,spiders,p130r_3,Molding a single spider
calandra,calandra,p050v_1,Small birds
linnet,linnet,p050v_1,Small birds
verdaule,verdaule,p050v_1,Small birds
colt,colt,p052r_1,The work done in Algiers
worm,worms,p052r_1,The work done in Algiers
worm,worms,p053v_1,Silkworms
worm,worms,p105v_1,Gardening
worm,worms,p105v_3,Catching nightingales See the 15th folio after this.
worm,worms,p160v_5,Catching birds
worm,worm,p053v_1,Silkworms
bombicum,bombicum,p053v_1,Silkworms
butterfly,butterfly,p053v_1,Silkworms
butterfly,butterfly,p110v_2,Wheat oil
butterfly,butterfly,p142v_1,Molding grasshoppers and things too thin
butterfly,butterflies,p124r_1,Animals with hair and fragile and very thin flowers
butterfly,butterflies,p149v_3,Molding a fly
butterfly,butterflies,p169r_1,List of processes
silkworm,silkworms,p053v_1,Silkworms
pork,pork,p055r_1,For firing a schioppo senza rumore
pork,pork,p156v_1,Molding a fly
snail,snails,p055r_4,Onenev elbirro hcihw sllik fi eno spets no a draob ro a ueirse purrits 
snail,snails,p118r_1,Snails
daot,daot,p055v_1,Another for waters
earthworm,earthworms,p055v_2,Damascus steel
goat,goats,p057v_1,Sheath maker
rat,rats,p058v_5,Paintbrushes
rat,rats,p106v_1,Casting in gold
rat,rats,p130r_1,Animals dried in an oven
rat,rat,p061v_2,Frames of the Germans 
rat,rat,p066v_4,paintbrushes
rat,rat,p152r_1,Molding a rat
rat,big rat,p152r_1,Molding a rat
porcupine,porcupine,p058v_5,Paintbrushes
squirrel,squirrel,p058v_5,Paintbrushes
squirrel,squirrel,p066v_4,paintbrushes
dormouse,dormice,p058v_5,Paintbrushes
weasel,weasels,p058v_5,Paintbrushes
petit-gri,petit-gris,p066v_4,paintbrushes
human,human,p069r_2,Sand
partridge,partridge,p075v_2,For gilding on wood
wolf,wolf,p075v_3,For gilding with or moleu
wolf,wolf,p078v_1,For making bronze in the color of steel
wolf,wolf,p078v_2,For making bronze in the color of gold
wolf,wolf,p078v_4,For making bronze
pig,pig,p079v_2,Antidote against the fumes of metals
pig,pig,p125v_1,Vipers and snakes
pig,pig,p136v_1,For casting in latten
mussel,mussels,p092v_1,Sand from river tellins and mussels
shell,shells,p092v_1,Sand from river tellins and mussels
tellin,tellins,p092v_1,Sand from river tellins and mussels
calf,calf,p094r_1,Furbisher
dogfish,dogfish,p094r_1,Furbisher
flea,fleas,p097v_1,Mastic varnish dry in a half hour
water-dog,water-dogs,p098v_1,Small dogs
og,ogs,p103r_2,Against dogs’ mange
dogs’,dogs’,p104v_1,Against dogs’ mange
turtle,turtles,p105r_1,Turtles
turtle,turtles,p106v_3,Tiles
turtle,turtles,p125v_2,Molding turtles
turtle,turtles,p141r_1,Molding a crayfish
turtle,turtles,p143r_1,Molding turtles
turtle,turtles,p144r_1,Turtles
turtle,turtles,p146v_1,Molding turtles
turtle,turtles,p148v_1,Molding turtles
turtle,turtles,p150r_2,Various alloys of tin and lead
turtle,turtles,p150v_1,Molding hollow
turtle,turtles,p169r_1,List of processes
turtle,turtle,p144r_1,Turtles
turtle,turtle,p146v_1,Molding turtles
turtle,turtle,p148v_1,Molding turtles
turtle,turtle,p150v_1,Molding hollow
turtle,water turtle,p143r_1,Molding turtles
nightingale,nightingale,p105v_3,Catching nightingales See the 15th folio after this.
nightingale,nightingale,p105v_4,Nightingale
nightingale,nightingale,p105v_5,Nightingale
nightingale,nightingale,p120r_3,IlNightingale
nightingale,nightingales,p105v_3,Catching nightingales See the 15th folio after this.
nightingale,nightingales,p120r_3,IlNightingale
mealworm,mealworms,p105v_5,Nightingale
mealworm,mealworms,p120r_3,IlNightingale
ant,ants,p105v_5,Nightingale
ant,ants,p120r_3,IlNightingale
ant,black ants,p053v_1,Silkworms
calendra,calendras,p105v_5,Nightingale
crayfish,crayfish,p106v_1,Casting in gold
crayfish,crayfish,p107r_1,Catching lizards and snakes
crayfish,crayfish,p111v_3,Crab and crayfish
crayfish,crayfish,p130r_2,For reddening live crayfish, which will seem boiled
crayfish,crayfish,p130v_1,Molding a crab
crayfish,crayfish,p137v_1,Tempering sand for molds of flat medals
crayfish,crayfish,p141r_1,Molding a crayfish
crayfish,crayfish,p143v_1,Carcanets made à jour
crayfish,crayfish,p144r_1,Turtles
crayfish,crayfish,p159v_3,Molds
crayfish,crayfish,p160v_3,Catching crayfish
crayfish,crayfish,p163v_1,Crayfish
crayfish,crayfish,p169r_1,List of processes
crab,crabs,p106v_1,Casting in gold
crab,crabs,p114r_1,Second cast
crab,crabs,p137v_1,Tempering sand for molds of flat medals
crab,crabs,p141r_1,Molding a crayfish
crab,crab,p111v_3,Crab and crayfish
crab,crab,p130v_1,Molding a crab
crab,crab,p130v_2,Stag beetle
crab,crab,p141r_1,Molding a crayfish
crab,crab,p169r_1,List of processes
crab,small crabs,p118r_1,Snails
hart,hart,p109r_1,Modeling in wax
frog,frog,p109r_5,Snakes for molding
frog,frog,p109v_1,Toad
frog,frog,p133v_3,Various animals entwined
frog,frog,p135r_3,Vine leaf and small frog
frog,frogs,p112r_4,Putting to death the animal for molding
frog,small frog,p135r_3,Vine leaf and small frog
louse,lice,p112r_4,Putting to death the animal for molding
lark,larks,p120r_3,IlNightingale
lark,calandra larks,p049v_1,Birds
viper,viper,p125v_1,Vipers and snakes
viper,vipers,p125v_1,Vipers and snakes
viper,little viper,p164r_3,Leady silver
fly,flies,p129r_4,Molded roses
fly,flies,p154v_4,Reinforcing flowers and delicate things
fly,flies,p157r_5,Flies
fly,flies,p160v_2,Delicate work of gold or of silver
fly,flies,p169r_1,List of processes
fly,fly,p149v_3,Molding a fly
fly,fly,p151v_1,Wheat oil
fly,fly,p152r_1,Molding a rat
fly,fly,p155v_1,Rose
fly,fly,p156v_1,Molding a fly
fly,fly,p157r_5,Flies
fly,fly,p160v_5,Catching birds
fly,fly,p165v_6,Fly wings
fly,fly,p165v_7,Joining some fly wings, or similar
fly,large flies,p149v_3,Molding a fly
fly,largest vo flies,p156v_1,Molding a fly
grasshopper,grasshopper,p142v_1,Molding grasshoppers and things too thin
grasshopper,grasshoppers,p142v_1,Molding grasshoppers and things too thin
grasshopper,grasshoppers,p149v_3,Molding a fly
grasshopper,grasshoppers,p169r_1,List of processes
eagle,eagle,p148r_3,Molding the foot of the bittern, or of the eagle, or of other birds for the foot of saltcellars or vases
bittern,bittern,p148r_3,Molding the foot of the bittern, or of the eagle, or of other birds for the foot of saltcellars or vases
bittern,bittern,p162v_3,Bittern foot
bittern,bittern,p169r_1,List of processes
cicada,cicadas,p149v_3,Molding a fly
bat,bat,p149v_4,Bat
bat,bats,p169r_1,List of processes
mouse,mouse,p152r_1,Molding a rat
mouse,small mouse,p152r_1,Molding a rat
passerine,passerines,p160v_4,Catching passerines
chick,chicks,p166r_1,For the workshop
hen,hen,p166r_1,For the workshop
mule,mules,p167r_1,Petards
barbel,barbels,p169r_1,List of processes
aquatilium animalium,aquatilium animalium,p001r_4,List of books
field mouse,field mice,p037v_1,Gardener
field mouse,field mice,p116v_3,Cast for copper and latten
calandra lark,calandra lark,p049v_1,Birds
passe solitaire,passe solitaire,p050v_1,Small birds
female silkworm seed,female silkworm seeds,p052r_1,The work done in Algiers
beech marten,beech martens,p058v_5,Paintbrushes
goat kid,goat kid,p071r_1,Amber
goat buck,goat buck,p071r_1,Amber
horned aspic,horned aspic,p125v_1,Vipers and snakes
viper color,viper color,p129r_3,Viper color
stag beetle,stag beetle,p130v_2,Stag beetle
stag beetle,stag beetle,p169r_1,List of processes
stag beetle,stag beetles,p137v_1,Tempering sand for molds of flat medals
stag beetle,stag beetles,p141r_1,Molding a crayfish
smalls female lizard,smalls female lizards,p133r_2,Feet of smalls female lizards for gold and silver
those from water,those from water,p143r_1,Molding turtles
those of the water,those of the water,p143r_1,Molding turtles
those of the water,those of the water,p144r_1,Turtles
those of the water,those of the water,p146v_1,Molding turtles
those of the garrigue,those of the garrigue,p143r_1,Molding turtles
those of the garrigue,those of the garrigue,p144r_1,Turtles
those of the garrigue,those of the garrigue,p146v_1,Molding turtles
those from garrigue,those from garrigue,p143r_1,Molding turtles
those of water,those of water,p144r_1,Turtles
